Police_Station,Crime No.,Age,Gender,Gender,Road Type,Road_Type,Place,Incident_Area,Vehicle,Vehicle_Type,Alcohol Status,Alcohal_Status,Traffic Violation Type,Traffic_Violation_Type,Crime Section,ACT_279-323,Act_279-294-337,ACT_279-304-A,ACT_279-294-506,Date,Time,Date_Time,Incident Place,Latitude,Longitude
KHARORA,486/19,Unknown,M,0,O,2,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,304-A,0,0,1,0,24-01-19,12:30,24-01-19 12:30,GARM BHASHMUDI,21.405814,82.028523
KHARORA,197/19,24,M,0,SH,1,R,1,Motorised Two Wheeler,5,No,1,Over Speeding,3,"279,337",0,1,0,0,15-05-19,19:40,15-05-19 19:40,MEN ROD KESHLA,21.394607,81.933069
KHARORA,150/19,49,M,0,SH,1,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,15-04-19,16:00,15-04-19 16:00,MEN ROD KESHLA,21.394701,81.935064
KHARORA,179/20,21,M,0,NH,0,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,04-07-20,20:00,04-07-20 20:00,gram kesla petrol pamp ke samne men rod,21.394812,81.936484
DHARSIWA,78/19,25,M,0,NH,0,R,1,Heavy Articulated Vehicle/Trolly,4,Unknown,2,Unknown,5,279,1,0,0,0,15-02-19,20:30,15-02-19 20:30,CHARODA,21.394979,81.671885
KHARORA,57/21,25,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,304-A,0,0,1,0,15-01-21,13:00,15-01-21 13:00,KHARORA MEN ROOD,21.368602,81.925718
KHARORA,58/21,40,M,0,O,2,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,279,1,0,0,0,09-02-21,0:12,09-02-21 0:12,BHISHA MEN ROOD,21.407652,82.029124
KHARORA,85/20,Unknown,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,279,1,0,0,0,22-03-20,4:00,22-03-20 4:00,MURA,21.395265,81.843047
DHARSIWA,226/21,20,M,0,O,2,R,1,Tempo/Tractor,6,NO,1,Over speeding,3,"279,304-A,337",0,0,1,0,16-05-21,10:30,16-05-21 10:30,ग्राम गोढ़ी बधिया बालाब के पास,21.395659,81.713936
KHARORA,45/19,Unknown,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,03-02-19,19:30,03-02-19 19:30,KANKI,21.395808,81.975561
KHARORA,24/20,Unknown,M,0,SH,1,R,1,Bus,2,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,31-01-20,5:30,31-01-20 5:30,khanki men rood ke pass,21.395876,81.975699
DHARSIWA,320/19,45,M,0,O,2,R,1,Truck/Trolly,7,NO,1,Unknown,5,279,1,0,0,0,30-06-19,17:20,30-06-19 17:20,OVER THE KHARUN BRIDGE - MURETHI,21.396188,81.629578
KHARORA,263/19,45,M,0,SH,1,R,1,Bus,2,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,24-06-19,18:00,24-06-19 18:00,GARM KANKI,21.396286,81.976978
KHARORA,285/20,30,M,0,NH,0,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,02-09-20,14:15,02-09-20 14:15,mahesh aara mli ke paas kharora,21.396323,81.931835
KHARORA,395/19,28,M,0,O,2,R,1,Motorised Two Wheeler,5,No,1,Over Speeding,3,"279,337",0,1,0,0,13-10-19,11:30,13-10-19 11:30,Manth,21.396462,81.891592
KHARORA,349/19,Unknown,M,0,O,2,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,11-09-19,18:00,11-09-19 18:00,BHYSHMUDI,21.396776,82.060228
DHARSIWA,229/20,21,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Unknown,5,"279,337",0,1,0,0,26-06-20,18:30,26-06-20 18:30,INFRONT OF MASJID- CHAROUDA,21.397332,81.672121
DHARSIWA,231/20,21,Unknown,2,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over speeding,3,"279,337",0,1,0,0,26-06-20,18:30,26-06-20 18:30,INFRONT OF MASJID- CHAROUDA,21.397332,81.672121
KHARORA,265/19,Unknown,M,0,O,2,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,22-06-19,15:30,22-06-19 15:30,MEN ROD KHARORA,21.397727,81.928075
DHARSIWA,132/19,25,M,0,O,2,R,1,Motorised Two Wheeler,5,YES,0,Unknown,5,"279,337",0,1,0,0,04-03-19,13:30,04-03-19 13:30,"NEAR RANG MANCH ROAD, PATHARI",21.397777,81.755231
KHARORA,248/19,19,M,0,O,2,R,1,Motorised Two Wheeler,5,No,1,Over Speeding,3,"279,337",0,1,0,0,17-06-19,11:00,17-06-19 11:00,GAEM PIKAREDIY,21.39778,81.869873
KHARORA,374/20,34,M,0,NH,0,R,1,Tempo/Tractor,6,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,15-11-20,12:00,15-11-20 12:00,pikridhih puliya men rod,21.397806,81.869738
KHARORA,390/20,Unknown,M,0,NH,0,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,18-11-20,6:30,18-11-20 6:30,gram pikridhi puliya ke paas,21.397818,81.86981
KHARORA,145/21,Unknown,M,0,NH,0,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,279,1,0,0,0,02-04-21,23:00,02-04-21 23:00,gram kesla darbar hotal ke samne,21.397852,81.927812
KHARORA,334/20,34,M,0,NH,0,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,304-A,0,0,1,0,21-10-20,14:30,21-10-20 14:30,bangoli nala ke paas men rod,21.397948,81.861685
KHARORA,337/20,34,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,304-A,0,0,1,0,21-09-20,19:30,21-09-20 19:30,gram pikridhi puliya ke paas men rod,21.397948,81.861622
KHARORA,153/19,Unknown,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,279,1,0,0,0,18-04-19,8:00,18-04-19 8:00,GARM PIKAREDIY,21.397953,81.861447
KHARORA,154/19,Unknown,M,0,O,2,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,18-04-19,8:00,18-04-19 8:00,GARM PIKAREDIY,21.397953,81.861447
DHARSIWA,298/19,28,M,0,NH,0,R,1,Motorised Two Wheeler,5,Unknown,2,Unknown,5,"279,337",0,1,0,0,13-06-19,20:40,13-06-19 20:40,"INFRONT OF MASJID, MEN ROAD- CHARODA",21.397958,81.6723
KHARORA,488/19,Unknown,M,0,SH,1,R,1,Bus,2,Unknown,2,Over Speeding,3,304-A,0,0,1,0,29-01-19,16:45,29-01-19 16:45,bangoli mod ke pass,21.397963,81.861916
KHARORA,90/19,27,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,12-03-19,11:15,12-03-19 11:15,GARM BANGOLI,21.398003,81.860082
KHARORA,34/21,40,M,0,SH,1,R,1,Motorised Two Wheeler,5,No,1,Over Speeding,3,279,1,0,0,0,22-01-21,20:45,22-01-21 20:45,MURA,21.398139,81.854588
KHARORA,72/21,Unknown,M,0,SH,1,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,17-02-21,22:20,17-02-21 22:20,BAHNGOLI,21.39816,81.853277
KHARORA,298/20,28,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,03-08-20,12:15,03-08-20 12:15,gram bangoli bas satend men rod,21.398198,81.852225
KHARORA,18/19,Unknown,Unknown,2,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,18-01-19,9:00,18-01-19 9:00,MURA MOD BANGOLI,21.398201,81.850771
KHARORA,386/19,Unknown,M,0,O,2,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,09-10-19,22:00,09-10-19 22:00,garm bangoli,21.398204,81.851214
KHARORA,85/21,Unknown,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,24-02-21,11:30,24-02-21 11:30,BHARONDH,21.39821,81.850664
KHARORA,356/19,Unknown,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,304-A,0,0,1,0,16-09-19,15:30,16-09-19 15:30,GARM BANGOLI,21.398218,81.851048
KHARORA,185/19,40,M,0,SH,1,R,1,Truck/Trolly,7,No,1,Over Speeding,3,"279,337",0,1,0,0,05-05-19,21:30,05-05-19 21:30,MEN ROD MURA,21.398227,81.87425
KHARORA,May-21,27,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,01-01-21,10:30,01-01-21 10:30,BANGOLI,21.398238,81.850115
KHARORA,173/19,Unknown,M,0,SH,1,R,1,Heavy Articulated Vehicle/Trolly,4,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,28-04-19,13:30,28-04-19 13:30,MEN ROD MURA,21.398261,81.848149
KHARORA,412/19,25,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,24-10-19,11:35,24-10-19 11:35,BANGOLI,21.398266,81.84914
KHARORA,30/20,Unknown,M,0,NH,0,R,1,Unknown,8,Unknown,2,Over Speeding,3,304-A,0,0,1,0,28-01-20,1:00,28-01-20 1:00,devraha nala ke paas bangoli,21.398982,81.870611
KHARORA,36/20,Unknown,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,279,1,0,0,0,15-02-20,14:00,15-02-20 14:00,garm kharora,21.399031,81.92456
KHARORA,82/21,Unknown,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,304-A,0,0,1,0,23-02-21,15:45,23-02-21 15:45,bhandarpuri,21.394803,81.937197
KHARORA,41/20,Unknown,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,22-02-20,7:20,22-02-20 7:20,garm kharora menrod,21.399439,81.923384
DHARSIWA,289/19,38,M,0,NH,0,R,1,Truck/Trolly,7,NO,1,Unknown,5,"279,304-A,337",0,0,1,0,09-06-19,3:30,09-06-19 3:30,NH 30 CHARODA BYEPASS,21.400293,81.679884
KHARORA,114/20,Unknown,M,0,SH,1,R,1,Tempo/Tractor,6,Unknown,2,Over Speeding,3,"279,337,338",0,1,0,0,07-05-20,18:15,07-05-20 18:15,garm kharora,21.400306,81.921251
KHARORA,50/20,32,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,304-A,0,0,1,0,28-03-19,10:00,28-03-19 10:00,PRABHAT,21.400832,81.888321
KHARORA,91/21,Unknown,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,16-02-21,19:00,16-02-21 19:00,kanki,21.400925,81.988576
DHARSIWA,58/20,Unknown,Unknown,2,NH,0,R,1,Unknown,8,Unknown,2,Unknown,5,"279,337",0,1,0,0,09-02-20,14:30,09-02-20 14:30,near mohadi turning nh 30,21.401644,81.679997
KHARORA,307/20,25,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,28-09-20,17:30,28-09-20 17:30,DUrga hospital ke samne kharora,21.40211,81.928433
KHARORA,266/19,Unknown,M,0,O,2,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,"283,304-A,337",0,0,1,0,25-06-19,20:30,25-06-19 20:30,RAJIV NAGR KHARORA,21.402259,81.915845
DHARSIWA,62/19,Unknown,Unknown,2,NH,0,R,1,Unknown,8,Unknown,2,Unknown,5,304-A,0,0,1,0,07-02-19,22:00,07-02-19 22:00,NEAR JAGDAMBA TREDERS NH-30 - CHARODA,21.402751,81.672319
KHARORA,37/20,Unknown,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,304-A,0,0,1,0,13-02-20,14:53,13-02-20 14:53,garm bhismudhi,21.407532,82.029081
KHARORA,156/20,30,M,0,SH,1,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,304-A,0,0,1,0,18-06-20,19:30,18-06-20 19:30,Padhbath men rod ke paas,21.404193,81.99698
KHARORA,76/20,Unknown,M,0,SH,1,R,1,Heavy Articulated Vehicle/Trolly,4,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,17-03-20,5:00,17-03-20 5:00,kharora,21.404553,81.91438
KHARORA,78/21,Unknown,Unknown,2,SH,1,R,1,Unknown,8,Unknown,2,Over Speeding,3,304-A,0,0,1,0,21-02-21,22:20,21-02-21 22:20,PARABHAT,21.392591,81.944648
DHARSIWA,428/19,35,M,0,NH,0,R,1,Truck/Trolly,7,NO,1,Unknown,5,"279,337",0,1,0,0,11-08-19,20:30,11-08-19 20:30,IN FRONT OF JANPAD OFFICE - DHARSIWA,21.405168,81.67203
KHARORA,348/19,Unknown,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,31-08-19,16:00,31-08-19 16:00,MEN ROD PARABHAT,21.393417,81.942007
DHARSIWA,563/19,35,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,NO,1,Unknown,5,"279,304-A",0,0,1,0,17-11-19,16:40,17-11-19 16:40,"NEAR M,L.A. OFFICE - DHARSIWA",21.405463,81.672005
KHARORA,22/21,30,M,0,SH,1,R,1,Truck/Trolly,7,No,1,Over Speeding,3,"279,337",0,1,0,0,15-01-21,17:30,15-01-21 17:30,BHISHA MEN ROOD,21.403337,82.031226
DHARSIWA,99/19,23,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Unknown,5,"279,337",0,1,0,0,15-02-19,11:10,15-02-19 11:10,DHARSIWA,21.407483,81.671939
DHARSIWA,291/20,22,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over speeding,3,"279,304-A,337",0,0,1,0,27-07-20,14:00,27-07-20 14:00,WAY BETWEEN PAVANI TO KHOUNA ROAD,21.407566,81.757032
KHARORA,201/19,Unknown,M,0,SH,1,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,19-05-19,14:00,19-05-19 14:00,MEN ROD BHAYSHA,21.408712,82.013941
DHARSIWA,471/20,Unknown,Unknown,2,NH,0,R,1,Unknown,8,Unknown,2,Over speeding,3,"279,337",0,1,0,0,04-11-20,13:45,04-11-20 13:45,"OLD NH ROAD, INFRONT OFF CANRA BANK DHARSIWA",21.410457,81.672277
KHARORA,32/19,29,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,31-01-19,17:00,31-01-19 17:00,MEN ROD BHASHA,21.410817,82.016928
DHARSIWA,56/21,18,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over speeding,3,"279,337",0,1,0,0,28-01-21,19:45,28-01-21 19:45,गणेश टंडन के ठेला ग्राम खौना,21.410846,81.803877
KHARORA,300/19,30,M,0,SH,1,R,1,Motorised Two Wheeler,5,No,1,Over Speeding,3,"279,304-A,337",0,0,1,0,02-05-19,19:48,02-05-19 19:48,MEN ROD NAYAKTAR,21.412227,81.912891
KHARORA,422/19,Unknown,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,304-A,337",0,0,1,0,28-10-19,15:30,28-10-19 15:30,GARM KHARORA,21.412349,81.938343
DHARSIWA,376/19,39,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,NO,1,Unknown,5,"279,304-A,337",0,0,1,0,06-05-19,11:32,06-05-19 11:32,VILLAGE TIVRAIYA NH - 30,21.412418,81.675815
KHARORA,305/19,Unknown,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,279,1,0,0,0,19-07-19,18:00,19-07-19 18:00,GARM NAYKTAR,21.412438,81.912358
DHARSIWA,246/19,30,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Unknown,5,"279,304-A,337",0,0,1,0,06-05-19,21:30,06-05-19 21:30,NH 30 TIVRAIYA,21.412601,81.675793
KHARORA,337/19,Unknown,M,0,O,2,R,1,Unknown,8,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,24-08-19,19:30,24-08-19 19:30,MEN ROD BHAYSHA,21.413776,82.021004
DEEN DAYAL NAGAR,82/21,25,M,0,O,2,U,0,Motorised Two Wheeler,5,No,1,Over Speeding,3,"279,337",0,1,0,0,27-01-21,21:00,27-01-21 21:00,RAIPURA,21.414609,81.59684
DHARSIWA,86/20,25,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,NO,1,NO,4,"279,304-A,337",0,0,1,0,26-02-20,19:40,26-02-20 19:40,INFRONT OF GOVT. HOSPITAL DHARSIWA,21.414682,81.674538
DHARSIWA,48/20,Unknown,Unknown,2,NH,0,R,1,Unknown,8,Unknown,2,Unknown,5,304-A,0,0,1,0,01-01-20,18:00,01-01-20 18:00,near overbridge- tivraiya,21.414865,81.674443
DHARSIWA,372/20,25,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over speeding,3,"279,304-A,337",0,0,1,0,12-09-20,18:55,12-09-20 18:55,BYPASS ROAD NH 30 DHARSIWA,21.415672,81.674301
DHARSIWA,80/20,30,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over speeding,3,"279,304-A,337",0,0,1,0,23-02-20,20:30,23-02-20 20:30,NEAR BYPASS TURNING NH 30 DHARSIWA,21.415703,81.674225
KHAMTARAI,52/20,25,M,0,NH,0,U,0,Motorised Two Wheeler,5,Unknown,2,Unknown,5,"279,337",0,1,0,0,02-02-20,22:15,02-02-20 22:15,डी आर एम आफिस के सामने,21.267273,81.636796
KHARORA,454/19,35,M,0,SH,1,R,1,Tempo/Tractor,6,No,1,Over Speeding,3,304-A,0,0,1,0,19-11-19,13:00,19-11-19 13:00,KHAPRI KURD,21.416146,82.018929
DHARSIWA,59/20,19,M,0,O,2,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over speeding,3,"279,337",0,1,0,0,31-01-20,10:00,31-01-20 10:00,TARESAR,21.417431,81.758146
KHARORA,49/20,Unknown,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,304-A,0,0,1,0,01-03-20,9:30,01-03-20 9:30,CHINGRIYA,21.417914,81.997207
DHARSIWA,266/20,23,M,0,NH,0,R,1,Truck/Trolly,7,NO,1,Over speeding,3,"279,337",0,1,0,0,16-07-20,17:30,16-07-20 17:30,TIVRAIYA TURNING,21.418414,81.680645
DHARSIWA,274/20,23,M,0,O,2,R,1,Truck/Trolly,7,Unknown,2,Over speeding,3,"279,337",0,1,0,0,16-07-20,17:30,16-07-20 17:30,TIVRAIYA TURNING NEAR TALAB,21.418414,81.680645
KHARORA,296/20,Unknown,M,0,SH,1,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,304-A,0,0,1,0,12-09-20,20:00,12-09-20 20:00,chadhiya rod cil badhi ke paas,21.41855,81.940837
DHARSIWA,87/19,30,M,0,O,2,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Unknown,5,"279,337",0,1,0,0,20-02-19,19:00,20-02-19 19:00,"NEAR TALAB, TILDA ROAD - TIVRIYA",21.418738,81.680932
DHARSIWA,92/20,34,M,0,NH,0,R,1,Truck/Trolly,7,Unknown,2,Over speeding,3,"279,337",0,1,0,0,28-02-20,19:30,28-02-20 19:30,NH 30 TIWRAIYA,21.419375,81.675038
DHARSIWA,430/19,24,M,0,NH,0,R,1,Truck/Trolly,7,Unknown,2,Unknown,5,"279,337",0,1,0,0,30-08-19,9:00,30-08-19 9:00,NH 30 TIVRAIYA,21.419421,81.675279
DHARSIWA,367/20,46,M,0,NH,0,R,1,Truck/Trolly,7,Unknown,2,Over speeding,3,"279,139",1,0,0,0,03-09-20,21:40,03-09-20 21:40,BYPASS CROSING NH 30 DEORI,21.419545,81.675304
DHARSIWA,98/19,Unknown,M,0,NH,0,R,1,Unknown,8,Unknown,2,Unknown,5,"279,337",0,1,0,0,28-02-19,15:30,28-02-19 15:30,TIVRAIYA,21.41955,81.675321
DHARSIWA,569/19,Unknown,Unknown,2,NH,0,R,1,Motorised Two Wheeler,5,Unknown,2,Unknown,5,"279,304-A,337",0,0,1,0,20-11-19,22:30,20-11-19 22:30,TIWRAIYA CHOK,21.419552,81.675303
DHARSIWA,Mar-20,30,M,0,O,2,R,1,Car/Jeep/Van/Taxi,3,NO,1,Unknown,5,"279,337",0,1,0,0,01-01-20,16:30,01-01-20 16:30,"NEAR TALAB TURNING, KUNRA ROAD - DHARSIWA",21.419565,81.669127
DHARSIWA,537/20,25,M,0,NH,0,R,1,Motorised Two Wheeler,5,Unknown,2,Over speeding,3,"279,337",0,1,0,0,26-11-20,20:00,26-11-20 20:00,TIWRAIYA NH 30,21.419577,81.675278
DHARSIWA,79/20,49,M,0,NH,0,R,1,Bus,2,Unknown,2,Over speeding,3,"279,323",1,0,0,0,23-02-20,13:30,23-02-20 13:30,NEAR GOVT HOSPITAL DHARSIWA,21.41967,81.675002
DHARSIWA,382/19,10,M,0,NH,0,R,1,Truck/Trolly,7,Unknown,2,Unknown,5,279,1,0,0,0,27-07-19,9:30,27-07-19 9:30,UNDER BRIDGE TIVRAIYA,21.419714,81.674867
DHARSIWA,304/20,41,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Unknown,5,"279,337",0,1,0,0,02-08-20,15:00,02-08-20 15:00,NH 30 OVERBRIDGE- TIWRAIYA,21.419729,81.674718
KHARORA,366/19,Unknown,M,0,SH,1,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,26-09-19,11:30,26-09-19 11:30,GRAM MEN ROA KARMA,21.419744,82.029773
KHARORA,414/18,30,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,19-10-19,17:00,19-10-19 17:00,BHISHA,21.419758,82.029261
KHARORA,414/19,Unknown,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,19-12-19,17:00,19-12-19 17:00,GARM MEN ROD BHEJREDIY,21.419758,82.029261
DHARSIWA,542/19,Unknown,Unknown,2,NH,0,R,1,Unknown,8,Unknown,2,Unknown,5,304-A,0,0,1,0,29-10-19,16:00,29-10-19 16:00,near tivraiya,21.419786,81.674604
DHARSIWA,161/19,29,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Unknown,5,"279,304-A",0,0,1,0,07-03-19,18:30,07-03-19 18:30,NEAR TALAB TURNING - KUNRA,21.419959,81.668292
DHARSIWA,324/20,29,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over speeding,3,"279,337",0,1,0,0,11-08-20,22:00,11-08-20 22:00,NEAR GAIS GODAM KUNRA,21.420321,81.66797
DHARSIWA,49/19,34,M,0,NH,0,R,1,Truck/Trolly,7,Unknown,2,Unknown,5,"279,337",0,1,0,0,01-02-19,13:40,01-02-19 13:40,BEFORE THAT TIVRAIYA OVER BRIDGE,21.420389,81.675213
KHARORA,246/20,30,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,304-A,0,0,1,0,08-08-20,19:30,08-08-20 19:30,GRAM MURA KE PAAS MEN ROD,21.420517,81.859407
DHARSIWA,132/20,51,M,0,NH,0,R,1,Truck/Trolly,7,Unknown,2,Over speeding,3,"279,304-A",0,0,1,0,15-03-20,16:30,15-03-20 16:30,KUNRA,21.421101,81.675545
KHARORA,18/20,Unknown,M,0,SH,1,R,1,Truck/Trolly,7,Unknown,2,Over Speeding,3,"283,304-A",0,0,1,0,21-01-20,21:20,21-01-20 21:20,khpari men rood,21.397645,81.923083
KHARORA,81/21,40,M,0,SH,1,R,1,Car/Jeep/Van/Taxi,3,Yes,0,Over Speeding,3,279,1,0,0,0,22-02-21,16:30,22-02-21 16:30,mohrenga,21.421433,81.897054
DHARSIWA,77/19,30,M,0,NH,0,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Unknown,5,"279,337",0,1,0,0,15-02-19,11:10,15-02-19 11:10,NEAR ATAL AWAS - DHARSIWA,21.42155,81.675342
DHARSIWA,23/20,30,M,0,NH,0,R,1,Motorised Two Wheeler,5,Unknown,2,Over speeding,3,"279,337",0,1,0,0,11-01-20,13:15,11-01-20 13:15,"NEAR JOGI ITA BHATTHA,NH-30- TIWRAIYA",21.422539,81.676337
DHARSIWA,123/19,27,M,0,NH,0,R,1,Truck/Trolly,7,Unknown,2,NO,4,279,1,0,0,0,08-03-19,23:15,08-03-19 23:15,"NEAR ATAL AWAS , TIVRAIYA - DHARSIWA",21.422639,81.675714
DHARSIWA,18/20,30,M,0,O,2,R,1,Truck/Trolly,7,Unknown,2,Unknown,5,279,1,0,0,0,10-01-20,16:00,10-01-20 16:00,INFRONT OFF P.N.C.- SILYARI,21.422945,81.752744
DHARSIWA,51/19,42,M,0,O,2,R,1,Truck/Trolly,7,Unknown,2,Unknown,5,"279,337",0,1,0,0,03-02-19,10:40,03-02-19 10:40,FRONT OF G.V. MOTERS MEN ROD- SILYARI,21.423762,81.753276
KHARORA,442/19,35,M,0,SH,1,R,1,Car/Jeep/Van/Taxi,3,No,1,Over Speeding,3,"279,337",0,1,0,0,09-11-19,19:00,09-11-19 19:00,MOHREGA,21.424036,81.896357
DHARSIWA,26/21,30,M,0,O,2,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over speeding,3,"279,337",0,1,0,0,16-01-21,18:30,16-01-21 18:30,तरेसर मोड के पास ग्राम  सिलयारी,21.424109,81.748694
KHARORA,80/19,Unknown,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,279,1,0,0,0,09-03-19,16:00,09-03-19 16:00,GARM MURA,21.424521,81.863507
DHARSIWA,334/20,35,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over speeding,3,"279,337",0,1,0,0,11-08-20,21:15,11-08-20 21:15,NEAR DARRI TALAB - KUNRA,21.425982,81.666971
KHARORA,229/19,Unknown,M,0,O,2,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,279,1,0,0,0,10-06-19,11:30,10-06-19 11:30,GARM BHATIYA,21.426488,82.032197
KHARORA,314/20,30,M,0,SH,1,R,1,Motorised Two Wheeler,5,Unknown,2,Over Speeding,3,"279,337",0,1,0,0,07-10-20,12:30,07-10-20 12:30,mohrenga school ke paas,21.42649,81.89562
DHARSIWA,382/20,26,M,0,O,2,R,1,Truck/Trolly,7,Unknown,2,Over speeding,3,"279,337",0,1,0,0,15-09-20,18:30,15-09-20 18:30,MAN ROAD KAPASDA,21.426732,81.685515
DHARSIWA,181/20,Unknown,M,0,NH,0,R,1,Unknown,8,Unknown,2,Over speeding,3,304-A,0,0,1,0,18-05-20,19:40,18-05-20 19:40,KAPASDA TILDA ROAD,21.426771,81.685512
DHARSIWA,466/20,47,M,0,O,2,R,1,Car/Jeep/Van/Taxi,3,Unknown,2,Over speeding,3,"279,337",0,1,0,0,30-10-20,19:00,30-10-20 19:00,NEAR DARRI TALAB- KUNRA,21.426898,81.666605
